,kata,vector
2764,prewedding,2.911421e-05
2765,tempat,-3.260219e-05
2766,indah,-9.057975e-05
2767,bersih,-0.00010601336
2768,nikmat,-7.232363e-05
2769,sunset,-0.00015195877
2770,pulau,-8.983469e-05
2771,madura,-0.00012651196
2772,lokasi,-6.4654654e-05
2773,cocok,-7.0398775e-05
2774,bangrt,2.0897025e-05
2775,libur,-5.0814895e-05
2776,spot,-7.39493e-05
2777,bagus,-0.00011133886
2778,abadi,3.08295e-07
2779,momen,2.0252406e-05
2780,senja,-2.78428e-05
2781,silah,-2.3722041e-05
2782,follow,-2.0788073e-05
2783,ig,-8.062904e-06
2784,bonus,-2.39603e-05
2785,follback,-5.8086607e-06
2786,bagus,-0.00011133886
2787,bagus,-0.00011133886
2788,habis,-4.2906468e-05
2789,hujan,-7.706003e-05
2790,jalan,-0.00012294568
2791,licin,-2.5473702e-05
2792,hati,-0.00010181013
2793,hati,-0.00010181013
2794,man,7.0155414e-07
2795,teman,-5.7076104e-06
2796,warung,-3.6305635e-05
2797,parkir,-0.000118844
2798,lumayan,-4.1320374e-05
2799,luas,-5.563993e-05
2800,suasana,-4.5561923e-05
2801,air,-0.00020020771
2802,terjun,-0.00017454562
2803,pulau,-8.983469e-05
2804,garam,3.857432e-06
2805,madura,-0.00012651196
2806,camat,-1.7538023e-05
2807,ketapang,-8.2815735e-05
2808,kabupaten,-7.2721996e-05
2809,sampang,-0.00016301368
2810,jawa,-5.0192008e-05
2811,timur,-3.695549e-05
2812,small,-2.0178266e-05
2813,but,-0.00016146262
2814,beautiful,-9.086469e-05
2815,people,-5.4052853e-05
2816,were,-1.5759024e-05
2817,bagus,-0.00011133886
2818,tempat,-3.260219e-05
2819,bagus,-0.00011133886
2820,cocok,-7.0398775e-05
2821,wisata,-8.929305e-05
2822,indah,-9.057975e-05
2823,serru,7.4275786e-06
2824,buaaget,2.8223312e-06
2825,parkir,-0.000118844
2826,rute,-2.8739187e-05
2827,toro,-6.304506e-05
2828,gampang,-8.82892e-06
2829,kepingin,-1.9902734e-05
2830,kesana,-9.384369e-05
2831,keren,-4.016674e-05
2832,pandang,-9.551442e-05
2833,pantai,-0.00012732984
2834,indah,-9.057975e-05
2835,oke,-5.8010322e-05
2836,banget,-7.6723794e-05
2837,air,-0.00020020771
2838,terjun,-0.00017454562
2839,indah,-9.057975e-05
2840,madura,-0.00012651196
2841,indah,-9.057975e-05
2842,istimewa,-4.7873942e-05
2843,air,-0.00020020771
2844,terjun,-0.00017454562
2845,piknik,-3.106089e-05
2846,murah,-2.3442924e-05
2847,riah,-1.8315726e-05
2848,bagus,-0.00011133886
2849,place,-0.00013720438
2850,for,-0.00013478086
2851,hunting,-2.3716848e-05
2852,photo,-9.745599e-06
2853,with,-0.000104655475
2854,wild,8.272587e-06
2855,inspiration,5.257106e-06
2856,air,-0.00020020771
2857,keruh,2.3297482e-06
2858,musim,-6.907945e-05
2859,hujan,-7.706003e-05
2860,volume,-3.1368225e-05
2861,air,-0.00020020771
2862,takut,3.8575487e-05
2863,bagus,-0.00011133886
2864,pantai,-0.00012732984
2865,air,-0.00020020771
2866,terjun,-0.00017454562
2867,bagus,-0.00011133886
2868,banget,-7.6723794e-05
2869,pokok,-2.614949e-05
2870,bagus,-0.00011133886
2871,pandang,-9.551442e-05
2872,air,-0.00020020771
2873,terjun,-0.00017454562
2874,ragu,-4.9320506e-06
2875,air,-0.00020020771
2876,terjun,-0.00017454562
2877,tinggi,-1.1240699e-05
2878,meter,-2.5462607e-05
2879,jalan,-0.00012294568
2880,sebentar,1.1853563e-05
2881,parkir,-0.000118844
2882,air,-0.00020020771
2883,terjun,-0.00017454562
2884,langsung,-8.093102e-05
2885,butuh,-4.885669e-05
2886,treking,-3.0648075e-06
2887,suasana,-4.5561923e-05
2888,nyaman,-5.1929102e-05
2889,kota,-7.7478006e-05
2890,sampang,-0.00016301368
2891,butuh,-4.885669e-05
2892,jam,-3.2578508e-05
2893,air,-0.00020020771
2894,terjun,-0.00017454562
2895,lebar,3.6253575e-06
2896,rekom,1.9430354e-05
2897,teman,-5.7076104e-06
2898,teman,-5.7076104e-06
2899,daerah,-9.344593e-06
2900,sampang,-0.00016301368
2901,maja,-6.4996702e-06
2902,mata,-9.132005e-05
2903,foto,-6.582436e-05
2904,ambil,-3.8976996e-05
2905,siang,4.669343e-06
2906,iya,-2.489273e-05
2907,harga,-4.58518e-05
2908,parkir,-0.000118844
2909,standar,-7.430115e-06
2910,bagus,-0.00011133886
2911,maaf,3.129283e-06
2912,ambil,-3.8976996e-05
2913,foto,-6.582436e-05
2914,mantap,-3.4522665e-05
2915,mantap,-3.4522665e-05
2916,bagus,-0.00011133886
2917,musim,-6.907945e-05
2918,kemarau,-7.802781e-06
2919,air,-0.00020020771
2920,bening,-3.53057e-05
2921,indah,-9.057975e-05
2922,seger,3.6209747e-06
2923,waooow,1.5202648e-05
2924,banget,-7.6723794e-05
2925,lumayan,-4.1320374e-05
2926,jarang,-4.2705975e-05
2927,jarang,-4.2705975e-05
2928,air,-0.00020020771
2929,terjun,-0.00017454562
2930,pinggir,-0.000114771996
2931,pantai,-0.00012732984
2932,nih,-3.153614e-05
2933,reccomend,-4.2891166e-05
2934,banget,-7.6723794e-05
2935,emang,-2.6916316e-05
2936,sabar,-3.7879377e-05
2937,jalan,-0.00012294568
2938,pulau,-8.983469e-05
2939,madura,-0.00012651196
2940,obyek,-5.68549e-05
2941,wisata,-8.929305e-05
2942,air,-0.00020020771
2943,terjun,-0.00017454562
2944,pikir,8.505407e-06
2945,madura,-0.00012651196
2946,obyek,-5.68549e-05
2947,wisata,-8.929305e-05
2948,bukit,2.7582662e-05
2949,kapur,1.9822837e-05
2950,pantai,-0.00012732984
2951,madura,-0.00012651196
2952,obyek,-5.68549e-05
2953,wisata,-8.929305e-05
2954,takjub,-5.6497134e-05
2955,salah,-4.905699e-05
2956,satu,-6.9944085e-06
2957,air,-0.00020020771
2958,terjun,-0.00017454562
2959,toro,-6.304506e-05
2960,bagus,-0.00011133886
2961,unik,-2.4015704e-05
2962,alami,-4.2822077e-05
2963,bagus,-0.00011133886
2964,beautiful,-9.086469e-05
2965,water,-0.0001261116
2966,falls,5.42555e-06
2967,beach,-0.000109408735
2968,indah,-9.057975e-05
2969,rugi,-1.1829622e-05
2970,dtg,7.2612893e-06
2971,jalan,-0.00012294568
2972,enak,-5.2772426e-05
2973,akses,-6.482749e-05
2974,masuk,-0.0001161102
2975,air,-0.00020020771
2976,terjun,-0.00017454562
2977,jalan,-0.00012294568
2978,enak,-5.2772426e-05
2979,air,-0.00020020771
2980,terjun,-0.00017454562
2981,bagus,-0.00011133886
2982,arah,-2.3720157e-05
2983,timur,-3.695549e-05
2984,ketapang,-8.2815735e-05
2985,daya,1.730273e-05
2986,dekat,2.0674603e-05
2987,ketapang,-8.2815735e-05
2988,timur,-3.695549e-05
2989,letak,-1.2918457e-05
2990,geografis,2.3893676e-06
2991,mumpuni,-1.5149222e-05
2992,travellers,-1.8903651e-06
2993,pergi,1.2225592e-05
2994,air,-0.00020020771
2995,terjun,-0.00017454562
2996,mudah,-0.00012734455
2997,jalan,-0.00012294568
2998,masyarakat,-3.315864e-05
2999,sekitar,8.275273e-06
3000,bagus,-0.00011133886
3001,kali,-2.405221e-05
3002,air,-0.00020020771
3003,terjun,-0.00017454562
3004,langsung,-8.093102e-05
3005,laut,-0.00017746219
3006,takjub,-5.6497134e-05
3007,bagus,-0.00011133886
3008,baik,-4.3208525e-05
3009,sampah,-7.9229925e-05
3010,mari,2.7378468e-05
3011,kurang,1.3937235e-05
3012,guna,-2.2438113e-05
3013,plastik,-6.8195545e-06
3014,natural,-2.0897754e-05
3015,indah,-9.057975e-05
3016,waktu,3.6856494e-05
3017,sunset,-0.00015195877
3018,sunrise,-1.3954916e-05
3019,musim,-6.907945e-05
3020,kemarau,-7.802781e-06
3021,keren,-4.016674e-05
3022,pokok,-2.614949e-05
3023,indah,-9.057975e-05
3024,bagus,-0.00011133886
3025,bagus,-0.00011133886
3026,sangata,1.1190936e-05
3027,unik,-2.4015704e-05
3028,tarik,-7.814775e-05
3029,air,-0.00020020771
3030,terjun,-0.00017454562
3031,jumpa,5.1402494e-06
3032,madura,-0.00012651196
3033,tempat,-3.260219e-05
3034,menye,-3.2214888e-05
3035,adem,-1.963784e-05
3036,indah,-9.057975e-05
3037,sesal,4.8635134e-06
3038,lelah,-1.6666434e-05
3039,cinta,-2.2934228e-05
3040,indonesia,1.7440999e-06
3041,wisata,-8.929305e-05
3042,alam,-5.6761175e-05
3043,biar,-2.6621807e-05
3044,alami,-4.2822077e-05
3045,bangun,-4.017751e-05
3046,bangun,-4.017751e-05
3047,bikin,-1.9827172e-05
3048,rusak,-2.0418118e-05
3049,bagus,-0.00011133886
3050,tempat,-3.260219e-05
3051,lumayan,-4.1320374e-05
3052,kesana,-9.384369e-05
3053,air,-0.00020020771
3054,deres,-5.5038518e-06
3055,banget,-7.6723794e-05
3056,keren,-4.016674e-05
3057,bagus,-0.00011133886
3058,pandang,-9.551442e-05
3059,beautiful,-9.086469e-05
3060,waterfall,-0.00022243267
3061,fairly,-2.6721593e-05
3062,rare,-8.846102e-06
3063,easy,-3.7904898e-05
3064,access,-4.7599577e-05
3065,with,-0.000104655475
3066,parking,-5.1598356e-05
3067,above,6.5508203e-07
3068,bagus,-0.00011133886
3069,place,-0.00013720438
3070,rest,-2.2267424e-05
3071,hidup,-8.162638e-05
3072,long,-2.3988468e-05
3073,trip,-2.4471487e-06
3074,mantap,-3.4522665e-05
3075,wisata,-8.929305e-05
3076,air,-0.00020020771
3077,terjun,-0.00017454562
3078,letak,-1.2918457e-05
3079,jl,-3.940656e-06
3080,ketapang,-8.2815735e-05
3081,sampang,-0.00016301368
3082,benxk,-1.0786025e-05
3083,brit,2.0404932e-06
3084,terminal,-2.2754793e-05
3085,sampang,-0.00016301368
3086,arah,-2.3720157e-05
3087,air,-0.00020020771
3088,terjun,-0.00017454562
3089,tiru,-1.4331925e-05
3090,bantu,1.8597599e-06
3091,lumayan,-4.1320374e-05
3092,bagus,-0.00011133886
3093,air,-0.00020020771
3094,terjun,-0.00017454562
3095,langsung,-8.093102e-05
3096,laut,-0.00017746219
3097,keren,-4.016674e-05
3098,air,-0.00020020771
3099,terjun,-0.00017454562
3100,turoan,8.976676e-06
3101,air,-0.00020020771
3102,terjun,-0.00017454562
3103,arah,-2.3720157e-05
3104,langsung,-8.093102e-05
3105,pantai,-0.00012732984
3106,fasilitas,-1.6488188e-05
3107,lengkap,-1.6487445e-05
3108,mushola,-3.2814896e-05
3109,parkir,-0.000118844
3110,luas,-5.563993e-05
3111,sayang,-9.006186e-05
3112,renang,-3.7193233e-05
3113,area,-0.00013213312
3114,air,-0.00020020771
3115,terjun,-0.00017454562
3116,lumayan,-4.1320374e-05
3117,libur,-5.0814895e-05
3118,nikmat,-7.232363e-05
3119,alam,-5.6761175e-05
3120,indah,-9.057975e-05
3121,air,-0.00020020771
3122,terjun,-0.00017454562
3123,pinggir,-0.000114771996
3124,pantai,-0.00012732984
3125,spot,-7.39493e-05
3126,wajib,-3.008219e-05
3127,landscaper,-8.176442e-06
3128,longexposure,-7.2657663e-06
3129,mania,-4.183973e-06
3130,lumayan,-4.1320374e-05
3131,butek,-1.9377605e-05
3132,wisata,-8.929305e-05
3133,cocok,-7.0398775e-05
3134,suka,-6.9168134e-05
3135,foto,-6.582436e-05
3136,foto,-6.582436e-05
3137,refreshing,-5.5721594e-05
3138,nampak,-3.4712495e-05
3139,nelayan,-6.324009e-06
3140,pancing,-4.30806e-06
3141,tulis,-4.3466433e-05
3142,larang,-4.285993e-05
3143,mandi,-7.88262e-05
3144,air,-0.00020020771
3145,terjun,-0.00017454562
3146,nyaman,-5.1929102e-05
3147,nikmat,-7.232363e-05
3148,sunset,-0.00015195877
3149,karen,-4.0203613e-06
3150,air,-0.00020020771
3151,terjun,-0.00017454562
3152,langsung,-8.093102e-05
3153,nyatu,2.7637352e-05
3154,laut,-0.00017746219
3155,hidden,-4.351546e-05
3156,mini,-1.8126211e-05
3157,waterfall,-0.00022243267
3158,beach,-0.000109408735
3159,can,-6.462626e-05
3160,two,9.373373e-06
3161,place,-0.00013720438
3162,one,-4.407907e-05
3163,tetep,-1.7743158e-05
3164,suka,-6.9168134e-05
3165,banget,-7.6723794e-05
3166,yoi,-2.0084952e-05
3167,air,-0.00020020771
3168,terjun,-0.00017454562
3169,langsung,-8.093102e-05
3170,alir,-1.3576206e-05
3171,laut,-0.00017746219
3172,padu,-2.5825128e-05
3173,sunset,-0.00015195877
3174,indah,-9.057975e-05
3175,mantap,-3.4522665e-05
3176,bagus,-0.00011133886
3177,cma,6.8797394e-06
3178,seram,-1.8296809e-05
3179,kennengennah,2.0153973e-05
3180,nyaman,-5.1929102e-05
3181,cellep,-8.884501e-06
3182,sampah,-7.9229925e-05
3183,parkir,-0.000118844
3184,lokasi,-6.4654654e-05
3185,air,-0.00020020771
3186,terjun,-0.00017454562
3187,jalan,-0.00012294568
3188,sempit,2.0046971e-05
3189,jubel,4.080319e-06
3190,habis,-4.2906468e-05
3191,hujan,-7.706003e-05
3192,air,-0.00020020771
3193,keruh,2.3297482e-06
3194,pandang,-9.551442e-05
3195,indah,-9.057975e-05
3196,oke,-5.8010322e-05
3197,bagus,-0.00011133886
3198,air,-0.00020020771
3199,terjun,-0.00017454562
3200,indah,-9.057975e-05
3201,air,-0.00020020771
3202,langsung,-8.093102e-05
3203,laut,-0.00017746219
3204,lokasi,-6.4654654e-05
3205,ketapang,-8.2815735e-05
3206,sampang,-0.00016301368
3207,madura,-0.00012651196
3208,bagus,-0.00011133886
3209,place,-0.00013720438
3210,suka,-6.9168134e-05
3211,pantai,-0.00012732984
3212,wisata,-8.929305e-05
3213,ait,-2.2774553e-05
3214,terjun,-0.00017454562
3215,toro,-6.304506e-05
3216,keren,-4.016674e-05
3217,madura,-0.00012651196
3218,air,-0.00020020771
3219,terjun,-0.00017454562
3220,langsung,-8.093102e-05
3221,laut,-0.00017746219
3222,mantap,-3.4522665e-05
3223,pokok,-2.614949e-05
3224,beautiful,-9.086469e-05
3225,waterfall,-0.00022243267
3226,right,-3.980387e-05
3227,beach,-0.000109408735
3228,with,-0.000104655475
3229,sunset,-0.00015195877
3230,istirahat,-2.3759663e-05
3231,pandang,-9.551442e-05
3232,alam,-5.6761175e-05
3233,indah,-9.057975e-05
3234,bagus,-0.00011133886
3235,sunset,-0.00015195877
3236,kayak,-3.0046838e-05
3237,bagus,-0.00011133886
3238,sep,-1.221859e-06
3239,bagus,-0.00011133886
3240,scenery,2.8435148e-05
3241,air,-0.00020020771
3242,terjun,-0.00017454562
3243,langsng,-1.0863783e-05
3244,turun,-7.3778734e-05
3245,laut,-0.00017746219
3246,indah,-9.057975e-05
3247,pesona,-4.8419097e-05
3248,air,-0.00020020771
3249,terjun,-0.00017454562
3250,indah,-9.057975e-05
3251,jelek,-7.687565e-06
3252,kotor,-7.736593e-05
3253,tata,1.0126118e-05
3254,ulang,-5.2683113e-06
3255,tambah,-1.0649015e-05
3256,ajaib,-2.4653766e-06
3257,bagus,-0.00011133886
3258,kadang,-4.7875033e-05
3259,air,-0.00020020771
3260,keruh,2.3297482e-06
3261,pandang,-9.551442e-05
3262,bagus,-0.00011133886
3263,air,-0.00020020771
3264,terjun,-0.00017454562
3265,tinggiii,-4.9064042e-06
3266,air,-0.00020020771
3267,terjun,-0.00017454562
3268,wisata,-8.929305e-05
3269,indah,-9.057975e-05
3270,pulau,-8.983469e-05
3271,madura,-0.00012651196
3272,utara,-6.2090294e-05
3273,tempat,-3.260219e-05
3274,tarik,-7.814775e-05
3275,wisatawan,5.432235e-06
3276,foto,-6.582436e-05
3277,tmpatnya,4.8464162e-06
3278,alami,-4.2822077e-05
3279,bagus,-0.00011133886
3280,hunting,-2.3716848e-05
3281,air,-0.00020020771
3282,terjun,-0.00017454562
3283,warna,-2.8833692e-05
3284,hijau,-3.7144498e-06
3285,sunsetnya,4.381422e-06
3286,keren,-4.016674e-05
3287,banget,-7.6723794e-05
3288,bagus,-0.00011133886
3289,bening,-3.53057e-05
3290,air,-0.00020020771
3291,akses,-6.482749e-05
3292,sana,-6.238465e-05
3293,susah,-2.9831654e-05
3294,syg,-1.4042762e-07
3295,jalannua,-1.3974637e-05
3296,jelek,-7.687565e-06
3297,sempit,2.0046971e-05
3298,malam,1.6190126e-06
3299,gelap,-2.0909916e-05
3300,lampu,-9.44661e-07
3301,jalur,-7.1703274e-05
3302,utara,-6.2090294e-05
3303,pulau,-8.983469e-05
3304,madura,-0.00012651196
3305,air,-0.00020020771
3306,terjun,-0.00017454562
3307,bentuk,2.0171501e-05
3308,salur,-8.727207e-06
3309,irigasi,-1.1773791e-05
3310,sawah,-6.3877824e-06
3311,warga,-7.8599105e-06
3312,saran,-4.6771733e-05
3313,main,-6.912762e-05
3314,air,-0.00020020771
3315,air,-0.00020020771
3316,terjun,-0.00017454562
3317,air,-0.00020020771
3318,terjun,-0.00017454562
3319,jelang,-3.5494156e-06
3320,matahari,-4.4312397e-05
3321,benam,-1.3993457e-05
3322,beautifull,-5.5799217e-05
3323,lumayan,-4.1320374e-05
3324,air,-0.00020020771
3325,turjun,4.426665e-06
3326,madura,-0.00012651196
3327,air,-0.00020020771
3328,terjun,-0.00017454562
3329,keren,-4.016674e-05
3330,air,-0.00020020771
3331,langsung,-8.093102e-05
3332,jatuh,-5.099299e-05
3333,pinggir,-0.000114771996
3334,pantai,-0.00012732984
3335,pantai,-0.00012732984
3336,lumayan,-4.1320374e-05
3337,bersih,-0.00010601336
3338,akses,-6.482749e-05
3339,gratis,-7.2794246e-05
3340,bayar,-6.0662645e-05
3341,parkir,-0.000118844
3342,motor,-8.319676e-05
3343,rb,-3.925849e-05
3344,makan,-0.00011043447
3345,mantap,-3.4522665e-05
3346,air,-0.00020020771
3347,terjun,-0.00017454562
3348,indah,-9.057975e-05
3349,baguus,1.3783704e-05
3350,sungai,-3.25669e-05
3351,alir,-1.3576206e-05
3352,laut,-0.00017746219
3353,air,-0.00020020771
3354,terjun,-0.00017454562
3355,pulau,-8.983469e-05
3356,madura,-0.00012651196
3357,nyeremnya,6.233412e-06
3358,hujan,-7.706003e-05
3359,batu,-8.811243e-08
3360,jalan,-0.00012294568
3361,licin,-2.5473702e-05
3362,bagus,-0.00011133886
3363,cuman,-7.4385666e-06
3364,bersih,-0.00010601336
3365,lingkung,2.5878973e-05
3366,air,-0.00020020771
3367,terjun,-0.00017454562
3368,langsung,-8.093102e-05
3369,turun,-7.3778734e-05
3370,laut,-0.00017746219
3371,luas,-5.563993e-05
3372,mini,-1.8126211e-05
3373,waterfall,-0.00022243267
3374,although,-2.3564853e-05
3375,need,-5.7062545e-05
3376,hours,-1.9653475e-05
3377,get,-1.6273782e-06
3378,from,-0.00011370829
3379,surabaya,-4.3573305e-05
3380,but,-0.00016146262
3381,worth,-4.7020905e-05
3382,got,-1.3155752e-05
3383,bagus,-0.00011133886
3384,sunset,-0.00015195877
3385,view,-9.9871875e-05
3386,fresh,-3.9166924e-05
3387,water,-0.0001261116
3388,from,-0.00011370829
3389,waterfall,-0.00022243267
3390,waterfall,-0.00022243267
3391,itself,4.4580643e-06
3392,falldown,5.140334e-06
3393,through,-1.5066784e-05
3394,sea,-0.00014120193
3395,have,-1.4522402e-06
3396,clear,-3.0515786e-05
3397,view,-9.9871875e-05
3398,of,-0.00015270713
3399,water,-0.0001261116
3400,bagus,-0.00011133886
3401,one,-4.407907e-05
3402,hidden,-4.351546e-05
3403,place,-0.00013720438
3404,worth,-4.7020905e-05
3405,quiet,-4.4810444e-05
3406,from,-0.00011370829
3407,crowds,7.0264155e-06
3408,though,-5.1176587e-05
3409,accessible,-2.2353455e-05
3410,any,-2.4366658e-05
3411,vehicles,1.0892041e-06
3412,that,-2.5062409e-05
3413,special,8.396488e-06
3414,okey,1.2078614e-05
3415,eksotik,-2.9456635e-06
3416,keren,-4.016674e-05
3417,air,-0.00020020771
3418,terjun,-0.00017454562
3419,hadap,-3.0752697e-05
3420,langsung,-8.093102e-05
3421,laut,-0.00017746219
3422,view,-9.9871875e-05
3423,sunset,-0.00015195877
3424,indah,-9.057975e-05
3425,cek,2.2304282e-06
3426,ig,-8.062904e-06
3427,bagus,-0.00011133886
3428,scenery,2.8435148e-05
3429,air,-0.00020020771
3430,terjun,-0.00017454562
3431,langsung,-8.093102e-05
3432,muara,-5.7748784e-05
3433,laut,-0.00017746219
3434,gag,-7.4358845e-06
3435,kecewa,-1.3857033e-05
3436,pandang,-9.551442e-05
3437,bagus,-0.00011133886
3438,bersih,-0.00010601336
3439,lumayan,-4.1320374e-05
3440,bagus,-0.00011133886
3441,smg,4.379296e-06
3442,tingkat,1.8824941e-05
3443,dg,-3.8159164e-05
3444,fasilitas,-1.6488188e-05
3445,bagus,-0.00011133886
3446,saing,1.2202625e-05
3447,dg,-3.8159164e-05
3448,wisata,-8.929305e-05
3449,indah,-9.057975e-05
3450,alir,-1.3576206e-05
3451,air,-0.00020020771
3452,terjun,-0.00017454562
3453,deres,-5.5038518e-06
3454,banget,-7.6723794e-05
3455,musim,-6.907945e-05
3456,hujan,-7.706003e-05
3457,air,-0.00020020771
3458,indah,-9.057975e-05
3459,damai,7.8349746e-07
3460,suasana,-4.5561923e-05
3461,sejuk,-6.643778e-05
3462,pandang,-9.551442e-05
3463,tempat,-3.260219e-05
3464,bagus,-0.00011133886
3465,air,-0.00020020771
3466,terjun,-0.00017454562
3467,atas,-7.7207105e-06
3468,rest,-2.2267424e-05
3469,area,-0.00013213312
3470,parkir,-0.000118844
3471,rb,-3.925849e-05
3472,masuk,-0.0001161102
3473,rb,-3.925849e-05
3474,tempat,-3.260219e-05
3475,bagus,-0.00011133886
3476,tarik,-7.814775e-05
3477,kunjung,-5.6902878e-05
3478,wisatawan,5.432235e-06
3479,tiket,-3.9612427e-05
3480,masuk,-0.0001161102
3481,murah,-2.3442924e-05
3482,pantai,-0.00012732984
3483,bagus,-0.00011133886
3484,air,-0.00020020771
3485,terjun,-0.00017454562
3486,manambah,8.03687e-06
3487,panoroma,-9.974854e-06
3488,langka,-4.4694334e-06
3489,jarang,-4.2705975e-05
3490,air,-0.00020020771
3491,jung,1.9089597e-05
3492,pantai,-0.00012732984
3493,kisar,2.245078e-06
3494,pantai,-0.00012732984
3495,pantai,-0.00012732984
3496,batu,-8.811243e-08
3497,karang,-4.7368285e-05
3498,bagus,-0.00011133886
3499,selfi,-3.7107053e-05
3500,niagara,7.4749305e-06
3501,kw,7.3497613e-06
3502,puji,-3.481529e-06
3503,allah,-1.7902908e-05
3504,tuhan,-7.2654943e-06
3505,tunggal,-1.477845e-06
3506,esa,-2.460749e-05
3507,dipingir,-2.0292873e-05
3508,sampah,-7.9229925e-05
3509,urus,-2.0768844e-06
3510,mungut,-3.8414797e-05
3511,biaya,-3.0101119e-05
3512,masuk,-0.0001161102
3513,sih,-9.927414e-07
3514,sampah,-7.9229925e-05
3515,tempat,-3.260219e-05
3516,bagus,-0.00011133886
3517,rugi,-1.1829622e-05
3518,banget,-7.6723794e-05
3519,kuereeenn,1.7529072e-05
3520,view,-9.9871875e-05
3521,air,-0.00020020771
3522,terjun,-0.00017454562
3523,oke,-5.8010322e-05
3524,akses,-6.482749e-05
3525,jalan,-0.00012294568
3526,utama,-1.0633198e-05
3527,fasilitas,-1.6488188e-05
3528,oke,-5.8010322e-05
3529,takjub,-5.6497134e-05
3530,air,-0.00020020771
3531,terjun,-0.00017454562
3532,jatuh,-5.099299e-05
3533,langsung,-8.093102e-05
3534,laut,-0.00017746219
3535,wonderful,4.75409e-05
3536,lumayan,-4.1320374e-05
3537,laah,1.9824729e-05
3538,bridge,2.3686778e-05
3539,air,-0.00020020771
3540,terjun,-0.00017454562
3541,awat,-5.6362253e-05
3542,keren,-4.016674e-05
3543,air,-0.00020020771
3544,terjun,-0.00017454562
3545,bagus,-0.00011133886
3546,enak,-5.2772426e-05
3547,selfi,-3.7107053e-05
3548,pantai,-0.00012732984
3549,bagus,-0.00011133886
3550,suasana,-4.5561923e-05
3551,dukung,-6.103718e-05
3552,kelola,-4.9876984e-05
3553,segi,-8.796458e-07
3554,fasilitas,-1.6488188e-05
3555,tunjang,-2.0094745e-05
3556,unjung,-5.040632e-05
3557,tarik,-7.814775e-05
3558,kunjung,-5.6902878e-05
3559,kali,-2.405221e-05
3560,kondisi,-2.5557618e-05
3561,malas,-3.0433772e-05
3562,rekomendasi,-0.0001078243
3563,tempat,-3.260219e-05
3564,bagus,-0.00011133886
3565,one,-4.407907e-05
3566,of,-0.00015270713
3567,sea,-0.00014120193
3568,waterfall,-0.00022243267
3569,thr,4.5868214e-06
3570,world,-6.4704193e-07
3571,kelola,-4.9876984e-05
3572,lokasi,-6.4654654e-05
3573,bagus,-0.00011133886
3574,kecewa,-1.3857033e-05
3575,kesana,-9.384369e-05
3576,lumayan,-4.1320374e-05
3577,keren,-4.016674e-05
3578,pngen,1.3915224e-05
3579,ksana,-1.2214766e-06
3580,bagus,-0.00011133886
3581,wisata,-8.929305e-05
3582,tetangga,-7.908391e-06
3583,tempat,-3.260219e-05
3584,bagus,-0.00011133886
3585,kotor,-7.736593e-05
3586,limbah,2.1777005e-06
3587,tebu,1.2857576e-05
3588,buang,-2.2318493e-06
3589,area,-0.00013213312
3590,bau,-3.9379767e-05
3591,sedap,2.8280716e-05
3592,cium,-1.710108e-05
3593,area,-0.00013213312
3594,bersih,-0.00010601336
3595,senang,-3.832697e-05
3596,habis,-4.2906468e-05
3597,sungguh,-2.1417923e-06
3598,indah,-9.057975e-05
3599,air,-0.00020020771
3600,terjun,-0.00017454562
3601,tenang,-5.7069006e-05
3602,sepi,1.8102757e-05
3603,air,-0.00020020771
3604,hijau,-3.7144498e-06
3605,biru,-1.5641279e-05
3606,bagus,-0.00011133886
3607,kotor,-7.736593e-05
3608,tetep,-1.7743158e-05
3609,bagus,-0.00011133886
3610,unik,-2.4015704e-05
3611,seru,1.00876105e-05
3612,bagus,-0.00011133886
3613,spot,-7.39493e-05
3614,ordinary,-1.1913406e-05
3615,pitstop,-1.9351117e-05
3616,suasanax,8.276444e-06
3617,indah,-9.057975e-05
3618,senang,-3.832697e-05
3619,beda,3.87978e-06
3620,air,-0.00020020771
3621,terjun,-0.00017454562
3622,alamiah,-2.953346e-06
3623,banget,-7.6723794e-05
3624,suasana,-4.5561923e-05
3625,wekend,-1.7417269e-06
3626,bayar,-6.0662645e-05
3627,panorama,-4.606778e-05
3628,indah,-9.057975e-05
3629,gabung,-2.1636202e-05
3630,air,-0.00020020771
3631,jung,1.9089597e-05
3632,pantai,-0.00012732984
3633,manja,-2.8672486e-05
3634,mata,-9.132005e-05
3635,alami,-4.2822077e-05
3636,bersih,-0.00010601336
3637,pandang,-9.551442e-05
3638,sungguh,-2.1417923e-06
3639,bagus,-0.00011133886
3640,air,-0.00020020771
3641,terjun,-0.00017454562
3642,tepi,-8.0951424e-05
3643,pantai,-0.00012732984
3644,indah,-9.057975e-05
3645,tempat,-3.260219e-05
3646,bagus,-0.00011133886
3647,jam,-3.2578508e-05
3648,jembatan,-4.2419888e-05
3649,suramadu,-3.6036447e-05
3650,kota,-7.7478006e-05
3651,bangkal,-4.9507886e-05
3652,lumayan,-4.1320374e-05
3653,bagus,-0.00011133886
3654,place,-0.00013720438
3655,visit,-5.872008e-05
3656,suka,-6.9168134e-05
3657,location,-5.557787e-05
3658,wisata,-8.929305e-05
3659,murah,-2.3442924e-05
3660,riah,-1.8315726e-05
3661,enak,-5.2772426e-05
3662,libur,-5.0814895e-05
3663,wisata,-8.929305e-05
3664,murah,-2.3442924e-05
3665,dg,-3.8159164e-05
